Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
2004,1,1,14,30,170,709,597,164,732,605,1,28.5048372668,1012.5204467774,17.8184653242,53.0426069745,1.4877878647,0,319.8441162109,2.6309680939,0,,,,,,,,,,,,,,
2004,1,1,15,30,148,627,451,145,653,460,1,27.3147036045,1012.0595092774,19.1015645933,61.1670130319,1.4802613449,0,321.5442504883,2.5679755211,0,,,,,,,,,,,,,,
2004,1,1,16,30,112,501,272,112,501,272,1,25.4723669407,1012.1532592774,21.32991105,71.3595580982,1.4612700535,0,324.9982299805,2.5151379108,0,,,,,,,,,,,,,,
2004,1,1,17,30,50,43,56,52,198,76,2,22.2654989322,1012.5403442383,27.1463816196,82.8530761603,1.4342940465,0,331.6505126953,2.5841889381,0,,,,,,,,,,,,,,
2004,1,1,18,30,0,0,0,0,0,0,2,20.8949356442,1013.1052856445,28.7952060454,95.171074179,1.4079888377,0,337.0537719727,2.7973542213,0,,,,,,,,,,,,,,
2004,1,1,19,30,0,0,0,0,0,0,1,19.9561668341,1013.7916259766,29.3015378489,108.0195035605,1.3889244598,0,343.1036682129,2.9148979187,0,,,,,,,,,,,,,,
2004,1,1,20,30,0,0,0,0,0,0,0,19.0598021106,1014.0887451172,29.7918879451,121.2188105139,1.3630774464,0,349.1795349121,3.031229496,0,,,,,,,,,,,,,,
2004,1,1,21,30,0,0,0,0,0,0,0,18.1727523776,1014.2631835938,30.4048132879,134.6518628345,1.3272203115,0,353.5372009277,3.2295539379,0,,,,,,,,,,,,,,
2004,1,1,22,30,0,0,0,0,0,0,0,17.2679476306,1014.0167236328,31.2712437628,148.2379664835,1.2994820407,0,358.2028198242,3.3384888172,0,,,,,,,,,,,,,,
2004,1,1,23,30,0,0,0,0,0,0,0,16.3889665047,1013.4592895508,32.2466889413,161.9147931656,1.2739800283,0,2.7830657959,3.3331210613,0,,,,,,,,,,,,,,
2004,1,2,0,30,0,0,0,0,0,0,0,15.62952917,1013.3013305664,33.1022577906,175.5766410851,1.2485836596,0,6.3775253296,3.3070180416,0,,,,,,,,,,,,,,
2004,1,2,1,30,0,0,0,0,0,0,0,14.9610014578,1013.1735229492,33.8074497426,170.523092441,1.2184016259,0,9.1424026489,3.3130648136,0,,,,,,,,,,,,,,
2004,1,2,2,30,0,0,0,0,0,0,-1,14.320802276,1012.9531860352,34.3741094599,156.8254269539,1.1779870235,0,8.2709579468,3.3013718128,0,,,,,,,,,,,,,,
2004,1,2,3,30,0,0,0,0,0,0,-1,13.7179847086,1012.4652709961,34.760507299,143.1737651252,1.145327205,0,5.8622055054,3.2785830498,0,,,,,,,,,,,,,,
2004,1,2,4,30,0,0,0,0,0,0,-2,13.156659787,1012.7864379883,34.9387707857,129.6341546763,1.1237953067,0,3.5650863647,3.2934339046,0,,,,,,,,,,,,,,
2004,1,2,5,30,0,0,0,0,0,0,-2,12.6508245536,1013.611328125,34.8475749881,116.273532669,1.1108721539,0,2.0225067139,3.3529839516,0,,,,,,,,,,,,,,
2004,1,2,6,30,0,0,0,0,0,0,-3,12.1707935101,1014.1846923828,34.5999513531,103.1835450617,1.101380385,0,1.5330810547,3.375232935,0,,,,,,,,,,,,,,
2004,1,2,7,30,0,0,0,1,0,1,-3,13.0517717995,1015.0294799805,31.6749501832,90.4950813275,1.0918322723,0,1.9467697144,3.2580003738,0,,,,,,,,,,,,,,
2004,1,2,8,30,80,344,149,80,344,149,-3,16.030842507,1016.1845703125,25.4498552196,78.4384761429,1.0813600213,0,6.0208129883,2.6245701313,0,,,,,,,,,,,,,,
2004,1,2,9,30,129,553,342,128,582,352,-3,19.9890174699,1016.7138671875,19.9015116139,67.348383535,1.0482553857,0,9.120223999,2.0090899467,0,,,,,,,,,,,,,,
2004,1,2,10,30,159,652,507,155,703,530,-4,24.8874971957,1016.3440551758,14.4750867006,57.8033329928,1.0156299668,0,11.8127746582,2.2280461788,0,,,,,,,,,,,,,,
2004,1,2,11,30,162,754,640,171,766,656,-3,27.4093803657,1015.0015258789,13.3805815407,50.694313978,0.9960261448,0,10.3419494629,1.891900897,0,,,,,,,,,,,,,,
2004,1,2,12,30,170,769,694,177,791,715,-2,28.6815797492,1013.9737548828,12.7963449266,47.1435752102,0.9842019396,0,3.8304443359,1.6969876289,0,,,,,,,,,,,,,,
2004,1,2,13,30,175,771,692,176,786,703,-2,29.0333545422,1012.7364501953,12.3926522886,47.9512790867,0.9630809041,0,356.9549865723,1.6996912956,0,,,,,,,,,,,,,,
2004,1,2,14,30,178,682,590,167,752,620,-3,28.5467847443,1011.8790893555,12.3611454111,52.9177518997,0.915290155,0,351.7766113281,1.81057024,0,,,,,,,,,,,,,,
2004,1,2,15,30,139,667,463,148,674,474,-3,27.2425387975,1011.8466186524,12.9194769394,61.0328786039,0.8868718217,0,348.5148925781,1.9769254923,0,,,,,,,,,,,,,,
2004,1,2,16,30,115,521,283,115,521,283,-3,25.0265019318,1012.1478881836,14.5597888227,71.223124158,0.8585203419,0,345.9696350098,2.2158005238,0,,,,,,,,,,,,,,
2004,1,2,17,30,54,214,81,54,214,81,-2,21.5216966723,1012.8676147461,19.5789903384,82.7177428436,0.8445871731,0,341.7230224609,2.6899363995,0,,,,,,,,,,,,,,
2004,1,2,18,30,0,0,0,0,0,0,-3,20.166150918,1013.4509887695,20.2914148897,95.0383048527,0.8404223769,0,342.4775695801,3.2265677452,0,,,,,,,,,,,,,,
2004,1,2,19,30,0,0,0,0,0,0,-3,19.226658145,1014.2747192383,20.5303475967,107.889919573,0.8438789551,0,345.5321044922,3.5764191151,0,,,,,,,,,,,,,,
2004,1,2,20,30,0,0,0,0,0,0,-4,18.3870502689,1014.7689819336,21.0848976513,121.0926134198,0.8481752453,0,348.7725219727,3.9638910294,0,,,,,,,,,,,,,,
2004,1,2,21,30,0,0,0,0,0,0,-4,17.5573615182,1014.6953735352,22.0787293812,134.5290408999,0.8665262174,0,352.1197814941,4.219080925,0,,,,,,,,,,,,,,
2004,1,2,22,30,0,0,0,0,0,0,-4,16.6443798365,1014.3616943359,23.5690102789,148.1182803587,0.8837385876,0,354.7576599121,4.3263459206,0,,,,,,,,,,,,,,
2004,1,2,23,30,0,0,0,0,0,0,-4,15.7221898878,1014.2688598633,25.3270531708,161.7972576905,0.8991905698,0,356.9405212402,4.3261299133,0,,,,,,,,,,,,,,
2004,1,3,0,30,0,0,0,0,0,0,-3,14.8001447105,1014.0681152344,27.5125922521,175.4516551524,0.9098802968,0,358.8708190918,4.2883648872,0,,,,,,,,,,,,,,
2004,1,3,1,30,0,0,0,0,0,0,-3,13.906004615,1013.9289550781,30.1411093649,170.6178105517,0.9087042,0,0.6435470581,4.284283638,0,,,,,,,,,,,,,,
2004,1,3,2,30,0,0,0,0,0,0,-2,13.0004453225,1013.6162109375,33.1829209777,156.9209909277,0.8989818765,0,4.598815918,4.2066454887,0,,,,,,,,,,,,,,
2004,1,3,3,30,0,0,0,0,0,0,-2,12.1685258095,1013.6974487305,36.1159036798,143.2652113754,0.8782171188,0,9.5887756348,4.1192545891,0,,,,,,,,,,,,,,
2004,1,3,4,30,0,0,0,0,0,0,-2,11.4371328646,1013.9536743164,38.8022650445,129.7198887202,0.8541158749,0,14.5573577881,4.0359582901,0,,,,,,,,,,,,,,
2004,1,3,5,30,0,0,0,0,0,0,-1,10.7954137481,1014.4121704102,41.244545621,116.3521286406,0.8282682973,0,19.0402832031,3.9621763229,0,,,,,,,,,,,,,,
2004,1,3,6,30,0,0,0,0,0,0,-1,10.2220088315,1015.0536499024,43.5925588299,103.2532316099,0.8038867866,0,22.6449127197,3.8932936192,0,,,,,,,,,,,,,,
2004,1,3,7,30,0,0,0,1,0,1,-1,10.891080155,1015.9664916992,42.4740402173,90.553254784,0.7750601657,0,25.0732879639,3.7303323746,0,,,,,,,,,,,,,,
2004,1,3,8,30,84,302,145,81,353,151,-1,13.7779606392,1016.8881835938,35.9589256118,78.4818893552,0.7454686073,0,25.0782318115,3.1837141514,0,,,,,,,,,,,,,,
2004,1,3,9,30,129,594,358,129,594,358,0,18.2269002431,1017.4052124024,27.5285061826,67.371768412,0.7334874584,0,20.4674301147,2.849780798,0,,,,,,,,,,,,,,
2004,1,3,10,30,158,665,513,157,715,538,-1,22.8996272194,1016.9287109375,20.0230137128,57.7996408989,0.7308132673,0,17.3681793213,3.2719330788,0,,,,,,,,,,,,,,
2004,1,3,11,30,154,777,647,172,777,665,-1,26.2207242698,1015.7062988281,15.7884681934,50.6556731742,0.7329904959,0,16.5035476685,3.5621826649,0,,,,,,,,,,,,,,
2004,1,3,12,30,179,801,725,179,801,725,-2,27.7069353871,1014.5124511719,13.9532113337,47.0659241089,0.7397833685,0,13.4152069092,3.4738020897,0,,,,,,,,,,,,,,
2004,1,3,13,30,177,796,712,177,796,712,-3,28.2195459407,1013.5313110352,12.7707429679,47.8403980482,0.7457969885,0,11.1248092651,3.402629137,0,,,,,,,,,,,,,,
2004,1,3,14,30,168,760,627,168,760,627,-3,27.8862041661,1012.6162109375,12.4527389602,52.7869099275,0.7507557895,0,8.2623901367,3.3610196114,0,,,,,,,,,,,,,,
2004,1,3,15,30,149,681,480,149,681,480,-4,26.6968223156,1012.767578125,12.9676091442,60.8939560747,0.7565354204,0,3.567489624,3.5011322498,0,,,,,,,,,,,,,,
2004,1,3,16,30,140,439,283,115,528,287,-4,24.641143901,1013.4685058594,14.4952436338,71.0830083383,0.7636934505,0,356.6545410156,3.7362313271,0,,,,,,,,,,,,,,
2004,1,3,17,30,58,72,68,55,220,84,-3,21.3880458946,1014.0891113281,18.0093757459,82.5796571123,0.7690769256,0,351.2312316895,4.0790719986,0,,,,,,,,,,,,,,
2004,1,3,18,30,0,0,0,0,0,0,-3,19.8463343567,1014.9837036133,19.7014577512,94.9035408925,0.7649022824,0,353.3366699219,4.5328440666,0,,,,,,,,,,,,,,
2004,1,3,19,30,0,0,0,0,0,0,-4,18.8498284823,1015.5753173828,20.8853870077,107.758962751,0.7466214909,0,358.6559143066,4.6953444481,0,,,,,,,,,,,,,,
2004,1,3,20,30,0,0,0,0,0,0,-3,17.8550364788,1015.8790893555,22.2907540082,120.9655552431,0.7293130948,0,4.3508834839,4.7533774376,0,,,,,,,,,,,,,,
2004,1,3,21,30,0,0,0,0,0,0,-4,16.8477483516,1015.6361694336,23.7100405869,134.4057729548,0.717949508,0,9.3984832764,4.7216696739,0,,,,,,,,,,,,,,
2004,1,3,22,30,0,0,0,0,0,0,-4,15.8590950916,1015.0895996094,24.9180837633,147.9984520501,0.6972640113,0,13.8709335327,4.637606144,0,,,,,,,,,,,,,,
2004,1,3,23,30,0,0,0,0,0,0,-4,14.9418046323,1014.6430053711,26.4384818453,161.6796558567,0.6811639973,0,17.1665496826,4.5467214584,0,,,,,,,,,,,,,,
2004,1,4,0,30,0,0,0,0,0,0,-3,14.1640944463,1014.8084106445,28.4739615631,175.3251863157,0.6859236577,0,18.0941772461,4.5666861534,0,,,,,,,,,,,,,,
2004,1,4,1,30,0,0,0,0,0,0,-3,13.5029694504,1014.6956176758,30.8151639076,170.7091122382,0.7119655791,0,18.3821258545,4.6860275269,0,,,,,,,,,,,,,,
2004,1,4,2,30,0,0,0,0,0,0,-2,12.8883018051,1014.3493652344,33.4962262027,157.0139385786,0.7591867607,0,21.1874847412,4.7668743134,0,,,,,,,,,,,,,,
2004,1,4,3,30,0,0,0,0,0,0,-2,12.3666472038,1013.9361572266,36.4706298302,143.3539254647,0.860842519,0,24.5637283325,4.7530694008,0,,,,,,,,,,,,,,
2004,1,4,4,30,0,0,0,0,0,0,-1,12.2759723322,1014.2637939453,39.0022324588,129.8026000588,0.9806473307,0,26.0546379089,4.6584587097,0,,,,,,,,,,,,,,
2004,1,4,5,30,0,0,0,0,0,0,0,12.5272008988,1014.8650512695,41.1558950482,116.4273247503,1.115341837,0,28.544002533,4.6350002289,0,,,,,,,,,,,,,,
2004,1,4,6,30,0,0,0,0,0,0,0,12.6882333798,1015.1705322266,44.3258618248,103.3190691192,1.2291691503,0,33.182384491,4.6116490364,0,,,,,,,,,,,,,,
2004,1,4,7,30,0,0,0,1,0,1,2,13.3679479532,1016.0383300781,47.031263815,90.6075765123,1.3263615659,0,39.0280227661,4.4080080986,0,,,,,,,,,,,,,,
2004,1,4,8,30,79,335,145,79,335,145,3,15.8752413127,1016.6036376953,44.553754309,78.5203274488,1.4007672223,0,42.5854911804,3.7995889187,0,,,,,,,,,,,,,,
2004,1,4,9,30,129,551,341,127,570,346,5,19.9960424624,1016.9763183594,37.8439420158,67.389469371,1.4379361413,0,42.7149658203,3.2639541626,0,,,,,,,,,,,,,,
2004,1,4,10,30,154,690,522,154,690,522,6,24.2696094404,1016.1212768555,31.367100931,57.7895102986,1.46591216,0,43.9136428833,3.0660398006,0,,,,,,,,,,,,,,
2004,1,4,11,30,247,530,584,169,751,646,7,28.1475646598,1014.9485473633,26.6350119846,50.6099307587,1.4945203332,0,52.1733016968,2.9977550507,0,,,,,,,,,,,,,,
2004,1,4,12,30,175,775,705,175,775,705,7,30.3372959954,1013.6423950195,23.4431202027,46.9809049534,1.5273471309,0,55.3575935364,2.4631183147,0,,,,,,,,,,,,,,
2004,1,4,13,30,174,769,692,174,769,692,6,30.6318320434,1012.573425293,22.2386441309,47.7225792881,1.57177116,0,49.2047920227,1.8711732626,0,,,,,,,,,,,,,,
2004,1,4,14,30,165,732,609,165,732,609,6,30.0430344651,1011.5142822266,22.0664915256,52.6501600918,1.6102388625,0,34.6958580017,1.6274269819,0,,,,,,,,,,,,,,
2004,1,4,15,30,236,129,300,146,654,465,5,28.9948095137,1011.3843383789,22.6718857657,60.7503448713,1.647257723,0,21.0978622437,1.7020347118,0,,,,,,,,,,,,,,
2004,1,4,16,30,142,286,236,113,504,278,5,27.0288579026,1011.2327880859,25.2125108587,70.939322961,1.6719761778,0,8.1776733398,1.983382225,0,,,,,,,,,,,,,,
2004,1,4,17,30,54,208,81,54,208,81,5,23.915008675,1011.9358520508,30.9731283426,82.438940707,1.6959553789,0,353.9655151367,2.7197620869,0,,,,,,,,,,,,,,
2004,1,4,18,30,0,0,0,0,0,0,5,22.5320697336,1012.5706176758,33.3128570349,94.7668904077,1.7282068321,0,353.1249389648,3.4752092361,0,,,,,,,,,,,,,,
2004,1,4,19,30,0,0,0,0,0,0,5,21.4571473853,1013.0444335938,35.6876446274,107.6267359827,1.7648824932,0,357.3836364746,3.8800733089,0,,,,,,,,,,,,,,
2004,1,4,20,30,0,0,0,0,0,0,5,20.4124037626,1013.6700439453,38.6965507744,120.8377303,1.8122564152,0,3.9736251831,4.0039000511,0,,,,,,,,,,,,,,
2004,1,4,21,30,0,0,0,0,0,0,6,19.431817907,1013.7086791992,41.9923066474,134.2821403933,1.8628476817,0,10.752456665,3.9936592579,0,,,,,,,,,,,,,,
2004,1,4,22,30,0,0,0,0,0,0,6,18.525562121,1013.1187133789,45.3830487547,147.8785419466,1.9180289404,0,17.2854232788,3.8524923325,0,,,,,,,,,,,,,,
2004,1,4,23,30,0,0,0,0,0,0,6,17.8704581571,1012.7631225586,48.0912325531,161.5620048297,1.9716756185,0,24.004524231,3.6347081661,0,,,,,,,,,,,,,,
2004,1,5,0,30,0,0,0,0,0,0,6,17.4308980503,1012.9077758789,50.1569916472,175.1971022583,2.0272651567,0,31.9886016846,3.3813049793,0,,,,,,,,,,,,,,
2004,1,5,1,30,0,0,0,0,0,0,7,16.9237472293,1012.4241333008,52.1796629284,170.7966180141,2.0724854976,0,39.3541297913,3.1226713657,0,,,,,,,,,,,,,,
2004,1,5,2,30,0,0,0,0,0,0,7,16.4972323415,1012.1255493164,53.9489149537,157.104074099,2.1039967072,0,48.3988342285,2.8959748745,0,,,,,,,,,,,,,,
2004,1,5,3,30,0,0,0,0,0,0,7,16.0522270218,1011.6281738281,55.7002501297,143.4397574439,2.139128906,0,58.4780426025,2.6766688824,0,,,,,,,,,,,,,,
2004,1,5,4,30,0,0,0,0,0,0,7,15.5533261862,1011.8857421875,57.6880618692,129.8821636205,2.1667412656,0,66.5720062256,2.5129287243,0,,,,,,,,,,,,,,
2004,1,5,5,30,0,0,0,0,0,0,7,15.1439647552,1012.5330810547,59.2841806368,116.4990146185,2.1931188472,0,73.2627487183,2.4642915726,0,,,,,,,,,,,,,,
2004,1,5,6,30,0,0,0,0,0,0,7,14.530000377,1013.2318725586,61.4522729395,103.3809681385,2.2082389691,0,77.9753570557,2.3973937035,0,,,,,,,,,,,,,,
2004,1,5,7,30,0,0,0,0,0,0,7,15.3722454146,1014.038269043,57.5724446975,90.6575223699,2.217779086,0,81.3712768555,2.364439249,0,,,,,,,,,,,,,,
2004,1,5,8,30,80,39,88,77,319,140,6,18.3227544027,1014.9428710938,47.0004671396,78.5537265548,2.2232784048,0,77.1524887085,1.8424124718,0,,,,,,,,,,,,,,
2004,1,5,9,30,108,0,108,125,552,337,6,22.5425341016,1015.5759887695,35.7408927775,67.4014500057,2.2214233508,0,64.9402770996,1.3559029102,0,,,,,,,,,,,,,,
2004,1,5,10,30,264,198,370,152,672,510,6,27.259924805,1015.1068725586,27.5302784246,57.7729289441,2.2149368258,0,67.8251647949,1.4539656639,0,,,,,,,,,,,,,,
2004,1,5,11,30,229,627,628,167,734,634,6,30.0266453329,1013.7211303711,23.3394784888,50.557095785,2.1894422441,0,44.3230857849,1.1923136711,0,,,,,,,,,,,,,,
2004,1,5,12,30,178,751,692,174,760,694,6,31.2226403194,1012.7874145508,20.8913287223,46.8885460877,2.1335791421,0,9.6294174194,1.3385117054,0,,,,,,,,,,,,,,
2004,1,5,13,30,173,758,684,173,758,684,5,31.2539409112,1011.7204589844,20.1665645595,47.5978739136,2.0555547061,0,354.2205200195,1.8722938299,0,,,,,,,,,,,,,,
2004,1,5,14,30,185,670,593,164,724,605,5,30.5947099614,1010.8762817383,20.5677294878,52.5075779538,1.9834233976,0,351.4677734375,2.2372863293,0,,,,,,,,,,,,,,
2004,1,5,15,30,163,582,449,145,648,464,5,29.2233448396,1010.8568725586,22.1122427108,60.6021376418,1.9495560351,0,353.1580200195,2.4503145218,0,,,,,,,,,,,,,,
2004,1,5,16,30,113,501,278,113,501,278,5,27.2404250416,1011.4805297852,24.7968264897,70.7921659407,1.9248299482,0,355.6493530273,2.7151117325,0,,,,,,,,,,,,,,
2004,1,5,17,30,57,77,68,55,210,83,5,24.3557266363,1012.2032470703,29.7499812913,82.2956799242,1.9079414275,0,354.494140625,3.1845943928,0,,,,,,,,,,,,,,
2004,1,5,18,30,0,0,0,0,0,0,5,22.8909086486,1013.0073242188,32.4611267383,94.6284612052,1.8995279426,0,357.5050964355,3.8092005253,0,,,,,,,,,,,,,,
2004,1,5,19,30,0,0,0,0,0,0,5,21.8483311354,1013.7656860352,34.2868027414,107.4933408767,1.8922405227,0,2.9784240723,4.1656551361,0,,,,,,,,,,,,,,
2004,1,5,20,30,0,0,0,0,0,0,5,20.7673938901,1014.2212524414,36.1005783711,120.7092306099,1.8806571804,0,6.5601806641,4.2483091354,0,,,,,,,,,,,,,,
2004,1,5,21,30,0,0,0,0,0,0,4,19.7340039891,1014.2739868164,37.7263087506,134.1582211587,1.8563651569,0,9.6886138916,4.1612491608,0,,,,,,,,,,,,,,
2004,1,5,22,30,0,0,0,0,0,0,4,18.7568250482,1013.7823486328,39.3762009353,147.7586054728,1.8293136905,0,14.2503204346,3.9716491699,0,,,,,,,,,,,,,,
2004,1,5,23,30,0,0,0,0,0,0,4,17.8710703788,1013.6940917969,41.2392125659,161.4443143391,1.8040529901,0,20.4389724731,3.7135570049,0,,,,,,,,,,,,,,
2004,1,6,0,30,0,0,0,0,0,0,4,17.073594894,1013.5484008789,43.5251561407,175.0672623208,1.7854193599,0,27.397567749,3.4207134247,0,,,,,,,,,,,,,,
2004,1,6,1,30,0,0,0,0,0,0,4,16.33504219,1013.3389892578,46.4391019612,170.8799282063,1.7771052774,0,34.1155776978,3.1533222198,0,,,,,,,,,,,,,,
2004,1,6,2,30,0,0,0,0,0,0,5,15.6554861809,1012.7852783203,49.8264140502,157.1911970727,1.7801089905,0,41.8402748108,3.1365423203,0,,,,,,,,,,,,,,
2004,1,6,3,30,0,0,0,0,0,0,5,15.0396458124,1012.585144043,53.3041158918,143.5225562422,1.7766504604,0,50.0278930664,3.2064373493,0,,,,,,,,,,,,,,
2004,1,6,4,30,0,0,0,0,0,0,5,14.4539214071,1012.5405883789,56.0597665082,129.9584548789,1.7739749583,0,56.7191581726,3.2436256409,0,,,,,,,,,,,,,,
2004,1,6,5,30,0,0,0,0,0,0,5,13.9574991068,1013.1992797852,57.6417249653,116.5670934758,1.7758159522,0,60.6305122375,3.253682375,0,,,,,,,,,,,,,,
2004,1,6,6,30,0,0,0,0,0,0,5,13.473843504,1013.9238891602,58.5833208586,103.438841607,1.7827341281,0,62.9522361755,3.2239053249,0,,,,,,,,,,,,,,
2004,1,6,7,30,0,0,0,0,0,0,5,14.2424695572,1015.1162109375,54.6906083698,90.702797043,1.7919703941,0,64.4306869507,3.0800290108,0,,,,,,,,,,,,,,
2004,1,6,8,30,78,325,142,78,325,142,5,17.1259860257,1015.7366333008,44.7448623536,78.5820233603,1.7993834298,0,63.3397521973,2.3643329144,0,,,,,,,,,,,,,,
2004,1,6,9,30,140,491,329,126,561,341,4,21.5690321949,1016.4508666992,33.7373650172,67.4076746435,1.7973031318,0,58.4409637451,1.9500806332,0,,,,,,,,,,,,,,
2004,1,6,10,30,197,527,479,153,682,517,6,26.0660239727,1016.1834106445,28.2122539497,57.7498847697,1.792239154,0,58.6264228821,2.0495996475,0,,,,,,,,,,,,,,
2004,1,6,11,30,225,558,580,168,744,642,6,28.6806774264,1015.0399169922,24.8967482136,50.4971803646,1.7759557816,0,46.2974815369,1.8929598331,0,,,,,,,,,,,,,,
2004,1,6,12,30,232,622,658,175,770,703,6,29.9175651691,1013.8720703125,22.8044606709,46.7888814284,1.7503809626,0,29.1120567322,1.9219325781,0,,,,,,,,,,,,,,
2004,1,6,13,30,210,673,665,174,767,693,6,30.0615062559,1012.8977050781,22.0166477597,47.4663386577,1.7184295892,0,15.7184524536,2.2189786434,0,,,,,,,,,,,,,,
2004,1,6,14,30,213,581,568,165,733,613,5,29.4806912238,1012.0814819336,22.1849292689,52.3592449536,1.6828509173,0,10.3731460571,2.4855487347,0,,,,,,,,,,,,,,
2004,1,6,15,30,198,462,426,146,656,470,5,28.2079963849,1011.6333618164,23.4256619947,60.4494353064,1.6698623338,0,7.629699707,2.6945784092,0,,,,,,,,,,,,,,
2004,1,6,16,30,137,377,262,114,510,283,5,26.3127614544,1011.9294433594,25.9233809309,70.6416492106,1.6610848926,0,4.173866272,3.0217142105,0,,,,,,,,,,,,,,
2004,1,6,17,30,56,59,65,56,219,86,5,23.575078975,1012.2291870117,30.4155154898,82.1499920722,1.65889681,0,357.1282043457,3.5321342945,0,,,,,,,,,,,,,,
2004,1,6,18,30,0,0,0,0,0,0,5,22.0121907095,1013.0501098633,33.0296446006,94.4883606733,1.6609490325,0,357.152923584,4.1806755066,0,,,,,,,,,,,,,,
2004,1,6,19,30,0,0,0,0,0,0,4,20.8449796975,1013.767578125,34.9071763597,107.3588776573,1.6667126119,0,1.865524292,4.3961138725,0,,,,,,,,,,,,,,
2004,1,6,20,30,0,0,0,0,0,0,4,19.7879700749,1013.9558105469,36.8899726755,120.5801458151,1.6764309352,0,8.4638595581,4.4230628014,0,,,,,,,,,,,,,,
2004,1,6,21,30,0,0,0,0,0,0,4,18.9308747589,1013.8924560547,38.8905825442,134.0340897053,1.6942912027,0,16.3584060669,4.3592076302,0,,,,,,,,,,,,,,
