Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,13719,-,-,India,23.95,71.15,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag,,,,,,,,,,,,,,
2008,3,3,11,30,304,562,752,270,678,810,2,39.0014665385,1009.9574584961,10.1200537811,37.2925030553,1.1837311263,0,356.3555297852,0.8425084352,0,,,,,,,,,,,,,,
2008,3,3,12,30,326,556,801,281,705,884,1,39.9750643482,1008.6448364258,8.9381393698,31.3171741392,1.176685367,0,355.717010498,0.8763591051,0,,,,,,,,,,,,,,
2008,3,3,13,30,355,506,786,280,705,881,0,40.0926583497,1007.1657714844,8.5023952913,31.6124163225,1.165992557,0,357.4647827148,0.964956522,0,,,,,,,,,,,,,,
2008,3,3,14,30,334,454,692,269,675,801,0,39.5251743876,1006.07421875,8.4002004914,38.0316399822,1.15679651,0,356.2429199219,1.0394197702,0,,,,,,,,,,,,,,
2008,3,3,15,30,275,457,580,245,610,652,0,38.2066012135,1005.7149658203,8.6387564345,48.1765321628,1.1352782201,0,352.1376342773,1.0825748444,0,,,,,,,,,,,,,,
2008,3,3,16,30,228,328,392,204,492,449,-1,36.1078909302,1005.6708984375,9.3685713681,60.1747498595,1.1139604601,0,346.296081543,1.1122869253,0,,,,,,,,,,,,,,
2008,3,3,17,30,142,136,182,136,287,219,0,32.8299929742,1006.2227783203,11.6410936006,73.0949629034,1.089832014,0,330.8150024414,1.1916114092,0,,,,,,,,,,,,,,
2008,3,3,18,30,4,0,4,18,12,19,-1,30.3473330811,1006.623046875,12.922057947,86.4893513044,1.0656995081,0,315.0718383789,1.488779068,0,,,,,,,,,,,,,,
2008,3,3,19,30,0,0,0,0,0,0,-1,29.3962834526,1007.5291748047,13.3816324117,100.1207760872,1.0448352857,0,309.3711242676,1.7911359072,0,,,,,,,,,,,,,,
2008,3,3,20,30,0,0,0,0,0,0,-1,28.5138525104,1007.8071899414,13.8189471922,113.8182164785,1.026021448,0,309.098236084,2.0101866722,0,,,,,,,,,,,,,,
2008,3,3,21,30,0,0,0,0,0,0,-1,27.6703668843,1007.7523803711,14.5548025291,127.4145718602,1.0241345367,0,310.2039794922,2.1372308731,0,,,,,,,,,,,,,,
2008,3,3,22,30,0,0,0,0,0,0,-1,26.8574171623,1007.3599243164,15.3509293191,140.6285914759,1.0195799232,0,310.4577636719,2.1744756699,0,,,,,,,,,,,,,,
2008,3,3,23,30,0,0,0,0,0,0,-1,26.0561629779,1006.9564819336,16.1641682271,152.743183678,1.013044781,0,309.2237243652,2.1362125874,0,,,,,,,,,,,,,,
2008,3,4,0,30,0,0,0,0,0,0,-1,25.2570214593,1006.3440551758,16.999330435,161.3343716806,1.0036914799,0,306.6621704102,2.0578687191,0,,,,,,,,,,,,,,
2008,3,4,1,30,0,0,0,0,0,0,-1,24.4226658108,1005.6434936524,17.8988577262,160.7996343244,0.9934620298,0,303.2383117676,2.0206503868,0,,,,,,,,,,,,,,
2008,3,4,2,30,0,0,0,0,0,0,-1,23.5687597057,1005.2306518555,18.941574719,151.6511650109,0.9852821921,0,303.4948730469,2.0200366974,0,,,,,,,,,,,,,,
2008,3,4,3,30,0,0,0,0,0,0,-1,22.7065988429,1005.6080322266,20.2526177355,139.3647135609,0.9765832801,0,306.4340515137,2.0416722298,0,,,,,,,,,,,,,,
2008,3,4,4,30,0,0,0,0,0,0,0,21.8682033079,1006.0546875,21.9046689561,126.0873345104,0.9696207294,0,309.9534912109,2.0806744099,0,,,,,,,,,,,,,,
2008,3,4,5,30,0,0,0,0,0,0,0,21.039529568,1006.6088867188,23.9887931614,112.4627865535,0.9637785909,0,314.6845703125,2.1285426617,0,,,,,,,,,,,,,,
2008,3,4,6,30,0,0,0,0,0,0,0,20.6528665655,1007.6381835938,25.5832451348,98.7523531841,0.9606127609,0,320.5274658203,2.1430597305,0,,,,,,,,,,,,,,
2008,3,4,7,30,32,8,33,31,30,34,0,23.4121687699,1008.6258544922,22.0054627859,85.1180889017,0.9578060035,0,326.4964599609,2.0200200081,0,,,,,,,,,,,,,,
2008,3,4,8,30,147,268,232,145,316,245,0,27.1787279754,1009.4439697266,17.7941501223,71.7310507067,0.9512055336,0,321.4039611816,1.6140514612,0,,,,,,,,,,,,,,
2008,3,4,9,30,206,462,446,211,512,476,0,31.9972656147,1009.4254760742,13.3901157211,58.8378742507,0.9485376606,0,310.2176513672,1.7229248285,0,,,,,,,,,,,,,,
2008,3,4,10,30,271,509,619,250,624,676,-1,36.8138127582,1009.0700073242,8.9776148945,46.9105031091,0.9428170219,0,296.3270874023,1.2714666128,0,,,,,,,,,,,,,,
2008,3,4,11,30,290,572,748,272,687,821,-1,39.1917417348,1008.4370117188,7.5901961772,36.944077574,0.9355524709,0,276.043548584,1.2145349979,0,,,,,,,,,,,,,,
2008,3,4,12,30,360,495,785,283,714,896,-2,40.2023431086,1007.2264404297,7.0209389634,30.9295433346,0.9275247447,0,267.5256958008,1.4277510643,0,,,,,,,,,,,,,,
2008,3,4,13,30,368,456,758,282,713,892,-2,40.3132235951,1006.0073852539,6.8590082218,31.2531837512,0.9223403883,0,265.135559082,1.7224131823,0,,,,,,,,,,,,,,
2008,3,4,14,30,373,368,664,271,683,811,-2,39.7696846079,1005.0697631836,6.8694053063,37.7514191468,0.9185810068,0,268.2460327148,1.8242516518,0,,,,,,,,,,,,,,
2008,3,4,15,30,300,392,563,247,617,661,-3,38.539110047,1004.7428588867,7.1390340632,47.9672453931,0.9178937018,0,272.7048950195,1.8932085037,0,,,,,,,,,,,,,,
2008,3,4,16,30,233,305,386,206,499,456,-3,36.4839389271,1004.8876953125,7.8669065716,60.0140713419,0.9181584573,0,277.1112670898,1.9752299786,0,,,,,,,,,,,,,,
2008,3,4,17,30,142,119,177,137,293,223,-3,33.216992779,1005.0680541992,9.6032148192,72.9653472436,0.9173464,0,280.4660339355,1.9782658815,0,,,,,,,,,,,,,,
2008,3,4,18,30,5,0,5,19,13,20,-2,30.6243208433,1005.7610473633,11.5015448019,86.3783391344,0.9140866521,0,283.5936279297,1.9278680086,0,,,,,,,,,,,,,,
2008,3,4,19,30,0,0,0,0,0,0,-2,29.6178816343,1006.2426147461,12.0745049319,100.018412319,0.9108285952,0,285.8017272949,1.866907239,0,,,,,,,,,,,,,,
2008,3,4,20,30,0,0,0,0,0,0,-2,28.7038060301,1006.9451293945,12.8552217133,113.7149455946,0.9110486983,0,286.6990966797,1.8445630074,0,,,,,,,,,,,,,,
2008,3,4,21,30,0,0,0,0,0,0,-2,27.7623373039,1007.1926879883,13.8672126059,127.2982589432,0.9046487102,0,285.2730102539,1.9210292101,0,,,,,,,,,,,,,,
2008,3,4,22,30,0,0,0,0,0,0,-1,26.7534400599,1006.9554443359,15.2352778448,140.4794525025,0.901290891,0,280.8781738281,2.1304318905,0,,,,,,,,,,,,,,
2008,3,4,23,30,0,0,0,0,0,0,-1,25.6610541865,1006.5202636719,17.0286642972,152.5229052433,0.9004754261,0,277.3322143555,2.4663691521,0,,,,,,,,,,,,,,
2008,3,5,0,30,0,0,0,0,0,0,0,24.4675122656,1006.2032470703,19.5201558861,160.9890056694,0.9028273948,0,276.2209777832,2.8603789806,0,,,,,,,,,,,,,,
2008,3,5,1,30,0,0,0,0,0,0,0,23.2134651521,1005.9645385742,22.9437436734,160.4236210171,0.9071963563,0,276.5317993164,3.1956396103,0,,,,,,,,,,,,,,
2008,3,5,2,30,0,0,0,0,0,0,2,21.9195034823,1006.0946044922,27.2322555335,151.3571734228,0.9120418699,0,278.5939941406,3.4190587997,0,,,,,,,,,,,,,,
2008,3,5,3,30,0,0,0,0,0,0,3,20.6688614925,1006.1241455078,32.5124220468,139.1245841566,0.924541811,0,282.0419006348,3.4717919827,0,,,,,,,,,,,,,,
2008,3,5,4,30,0,0,0,0,0,0,5,19.5451881997,1006.5556030274,38.5300020628,125.8733106376,0.9327844361,0,286.4178466797,3.3601236343,0,,,,,,,,,,,,,,
2008,3,5,5,30,0,0,0,0,0,0,6,18.6041938659,1007.2694091797,44.6604152483,112.2590537492,0.9348789544,0,290.8257446289,3.106054306,0,,,,,,,,,,,,,,
2008,3,5,6,30,0,0,0,0,0,0,7,18.1897960738,1008.107421875,49.1402127288,98.5486590206,0.9305892414,0,294.4811096191,2.7445459366,0,,,,,,,,,,,,,,
2008,3,5,7,30,35,11,36,33,34,36,8,20.6566517243,1009.1260986328,44.1444655112,84.9061276441,0.9229509844,0,297.5648498535,2.1508014202,0,,,,,,,,,,,,,,
2008,3,5,8,30,149,257,231,147,321,249,8,24.6760919657,1010.0770874024,35.4888877011,71.5022009267,0.9143968894,0,291.2207641602,1.6147961617,0,,,,,,,,,,,,,,
2008,3,5,9,30,214,440,444,212,516,481,5,30.2081177752,1010.4978637695,21.1229160484,58.5816957745,0.9029945183,0,277.0408935547,1.8309950829,0,,,,,,,,,,,,,,
2008,3,5,10,30,263,526,625,251,628,682,0,34.7444447637,1010.087097168,11.3600420675,46.6135933285,0.8857275696,0,255.4096832275,2.2173864841,0,,,,,,,,,,,,,,
2008,3,5,11,30,309,517,725,273,690,828,-1,37.0338358117,1009.3532714844,8.969918351,36.5940664389,0.8701743079,0,244.7057037354,2.6714510918,0,,,,,,,,,,,,,,
2008,3,5,12,30,361,497,790,284,717,902,-1,38.0544774688,1008.6052856445,7.9811739169,30.5401230236,0.855056424,0,243.1083679199,3.2356922626,0,,,,,,,,,,,,,,
2008,3,5,13,30,382,419,742,283,717,899,-2,38.1865019755,1007.5859985352,7.5441049607,30.8936904714,0.8443335964,0,245.9889831543,3.7942128181,0,,,,,,,,,,,,,,
2008,3,5,14,30,324,459,689,272,686,817,-3,37.7745477181,1006.6343383789,7.3144541731,37.472821951,0.8458075337,0,249.5184326172,3.9422273636,0,,,,,,,,,,,,,,
2008,3,5,15,30,306,388,567,248,621,666,-3,36.7397482584,1005.8618774414,7.5025476738,47.7601856014,0.8388352841,0,252.6073913574,3.8021812439,0,,,,,,,,,,,,,,
2008,3,5,16,30,230,335,399,207,503,460,-3,35.0114270629,1005.9420166016,8.3066477061,59.8555065264,0.8420958404,0,255.0238952637,3.6154835224,0,,,,,,,,,,,,,,
2008,3,5,17,30,142,123,179,138,296,226,-3,32.1654131563,1006.4434204102,10.181958469,72.8374791938,0.8593763461,0,257.4826660156,3.2942717075,0,,,,,,,,,,,,,,
2008,3,5,18,30,4,0,4,20,15,21,-2,29.446376962,1007.1393432617,12.6488974983,86.2685963536,0.8863870627,0,258.7661743164,3.1951556206,0,,,,,,,,,,,,,,
2008,3,5,19,30,0,0,0,0,0,0,-1,28.4292488453,1007.6621704102,14.3228600039,99.9167862405,0.9153317492,0,257.956451416,3.3541660309,0,,,,,,,,,,,,,,
2008,3,5,20,30,0,0,0,0,0,0,0,27.4136943622,1008.421081543,16.4975465689,113.6117563286,0.938793592,0,258.2391967773,3.5198600292,0,,,,,,,,,,,,,,
2008,3,5,21,30,0,0,0,0,0,0,0,26.3265497739,1008.7254638672,19.1849681632,127.181194609,0.9591208034,0,260.6006164551,3.6786608696,0,,,,,,,,,,,,,,
2008,3,5,22,30,0,0,0,0,0,0,2,25.1164112591,1008.8638916016,22.4512005007,140.3284658034,0.9686615072,0,264.8376464844,3.8117508888,0,,,,,,,,,,,,,,
2008,3,5,23,30,0,0,0,0,0,0,3,23.9117241288,1008.9129638672,26.2328167713,152.2995942519,0.9752431496,0,269.9985046387,3.8599426746,0,,,,,,,,,,,,,,
2008,3,6,0,30,0,0,0,0,0,0,4,22.7155296803,1008.7911987305,30.5480353595,160.6413095147,0.9772420251,0,274.9655151367,3.7552082539,0,,,,,,,,,,,,,,
2008,3,6,1,30,0,0,0,0,0,0,5,21.6077684454,1008.6295776367,35.3375524744,160.0451084053,0.9721630937,0,279.6755065918,3.5289366245,0,,,,,,,,,,,,,,
2008,3,6,2,30,0,0,0,0,0,0,6,20.6478370477,1008.0697631836,40.4851256842,151.0588029341,0.9611114385,0,282.1135864258,3.2400176525,0,,,,,,,,,,,,,,
2008,3,6,3,30,0,0,0,0,0,0,7,19.8044473944,1008.0346069336,45.9966758234,138.8802640491,0.955110916,0,283.2627258301,2.942330122,0,,,,,,,,,,,,,,
2008,3,6,4,30,0,0,0,0,0,0,8,19.061116662,1008.2880249024,51.6928565654,125.6556851084,0.9523423241,0,283.9957275391,2.6073584557,0,,,,,,,,,,,,,,
2008,3,6,5,30,0,0,0,0,0,0,9,18.4174770845,1008.9900512695,57.5091045202,112.0522881352,0.9520529849,0,283.7795410156,2.2422339916,0,,,,,,,,,,,,,,
2008,3,6,6,30,0,0,0,0,0,0,10,18.1902918651,1009.6929321289,62.0065590862,98.3424364406,0.9561050296,0,281.970703125,1.8792754412,0,,,,,,,,,,,,,,
2008,3,6,7,30,36,15,38,35,37,39,11,20.7600378264,1010.3624267578,55.7544824366,84.6921042579,0.9634698046,0,277.8465576172,1.4554032087,0,,,,,,,,,,,,,,
2008,3,6,8,30,151,264,236,148,324,252,12,24.7327365762,1011.2094116211,45.7376895148,71.2716782222,0.9713115257,0,267.2369689941,1.0889630318,0,,,,,,,,,,,,,,
2008,3,6,9,30,200,498,462,212,517,484,8,30.5141948919,1011.7386474609,25.6225834729,58.3241684324,0.972035766,0,252.8350830078,1.2410694361,0,,,,,,,,,,,,,,
2008,3,6,10,30,267,537,638,251,627,684,5,34.5272886442,1011.8567504883,16.1762918637,46.3154799238,0.9675019734,0,237.8893432617,1.5329271555,0,,,,,,,,,,,,,,
2008,3,6,11,30,299,556,748,273,688,829,2,36.8885706787,1011.3806762695,11.8859263617,36.2426170055,0.954815576,0,237.1531829834,2.0177309513,0,,,,,,,,,,,,,,
2008,3,6,12,30,363,498,794,284,716,903,0,38.0079821812,1010.4378662109,9.8134502989,30.1490345883,0.9396568995,0,241.2665863037,2.4580171108,0,,,,,,,,,,,,,,
2008,3,6,13,30,355,465,756,283,715,899,0,38.2211881071,1009.6029663086,8.7724756007,30.534074405,0.9191655634,0,245.0063476563,2.7625925541,0,,,,,,,,,,,,,,
2008,3,6,14,30,325,461,693,272,686,818,-1,37.7405606349,1008.7124023438,8.2899820331,37.1959716449,0.8968393083,0,249.4472198486,2.8887848854,0,,,,,,,,,,,,,,
2008,3,6,15,30,305,392,570,248,621,667,-2,36.6027338315,1008.0617675781,8.3577724858,47.5554228944,0.8846995677,0,254.3115692139,2.9121534824,0,,,,,,,,,,,,,,
2008,3,6,16,30,234,312,392,207,503,461,-2,34.770235221,1007.8627929688,9.0287772648,59.6990835466,0.8807730975,0,258.5125427246,2.9330255985,0,,,,,,,,,,,,,,
2008,3,6,17,30,144,126,182,139,298,228,-2,31.8860325451,1008.2025756836,10.6108964381,72.7113607451,0.8827436937,0,263.0257568359,2.8215827942,0,,,,,,,,,,,,,,
2008,3,6,18,30,5,0,5,21,16,23,-2,29.1962948299,1008.8074951172,12.5348034424,86.1601207234,0.8896552302,0,267.4783935547,2.7595663071,0,,,,,,,,,,,,,,
2008,3,6,19,30,0,0,0,0,0,0,-2,28.2177558164,1009.2360839844,13.3624185884,99.8158648301,0.8977607808,0,269.2259216309,2.8209412098,0,,,,,,,,,,,,,,
2008,3,6,20,30,0,0,0,0,0,0,-2,27.3058340321,1009.9389038086,14.478830792,113.5086081445,0.9063904528,0,268.9155578613,2.8596935272,0,,,,,,,,,,,,,,
2008,3,6,21,30,0,0,0,0,0,0,-1,26.3753730662,1010.2592163086,15.9952816654,127.0633368931,0.9179588216,0,268.4268493652,2.9557466507,0,,,,,,,,,,,,,,
2008,3,6,22,30,0,0,0,0,0,0,0,25.3726485419,1010.1384887695,18.0716238286,140.1756023342,0.9265112938,0,268.7594604492,3.0788786411,0,,,,,,,,,,,,,,
2008,3,6,23,30,0,0,0,0,0,0,0,24.2671632903,1009.5745849609,20.9354060909,152.0732780195,0.9313995025,0,269.8346557617,3.1661760807,0,,,,,,,,,,,,,,
2008,3,7,0,30,0,0,0,0,0,0,1,23.1108200715,1009.1940307617,24.7204313005,160.2913885316,0.9341449798,0,272.4158325195,3.2231786251,0,,,,,,,,,,,,,,
2008,3,7,1,30,0,0,0,0,0,0,3,21.9523436183,1008.6734008789,29.5220965506,159.6642715876,0.9403736069,0,276.6651306152,3.2198908329,0,,,,,,,,,,,,,,
2008,3,7,2,30,0,0,0,0,0,0,4,20.8972588295,1008.4520263672,35.2510967413,150.7562543367,0.9547608725,0,282.7456054688,3.2831559181,0,,,,,,,,,,,,,,
2008,3,7,3,30,0,0,0,0,0,0,6,19.9461284609,1008.6376953125,41.7066099014,138.6319080582,0.9715656711,0,289.3137817383,3.3370583057,0,,,,,,,,,,,,,,
2008,3,7,4,30,0,0,0,0,0,0,7,19.0957615613,1008.9617919922,48.3774113028,125.4345903519,0.9904403738,0,295.6625061035,3.3327274323,0,,,,,,,,,,,,,,
2008,3,7,5,30,0,0,0,0,0,0,9,18.4165330898,1010.0366210938,54.6535193301,111.8426141415,1.0033761888,0,301.8665771484,3.2818102837,0,,,,,,,,,,,,,,
2008,3,7,6,30,0,0,0,0,0,0,10,18.1740025912,1010.9133911133,58.8798011843,98.1338089464,1.0063628476,0,307.0993347168,3.1536934376,0,,,,,,,,,,,,,,
2008,3,7,7,30,37,10,38,37,40,41,10,20.5898783633,1011.8934326172,52.7644469079,84.4761258485,0.9975473909,0,310.7189331055,2.7019970417,0,,,,,,,,,,,,,,
2008,3,7,8,30,151,286,244,149,328,256,10,24.9432813341,1013.0388183594,40.0043144298,71.0396120687,0.9779703805,0,313.6781921387,2.2121288776,0,,,,,,,,,,,,,,
2008,3,7,9,30,228,427,454,213,520,488,7,30.4874435089,1013.3234863281,23.2547198071,58.065432583,0.9591658947,0,313.2386474609,2.1181781292,0,,,,,,,,,,,,,,
2008,3,7,10,30,280,498,626,252,630,689,4,34.2009696398,1013.0619506836,15.6831541251,46.0163134296,0.934385451,0,309.0791625977,1.779039979,0,,,,,,,,,,,,,,
2008,3,7,11,30,299,558,752,274,691,835,2,36.491446876,1012.4710083008,11.825818641,35.8898754904,0.9058474226,0,300.1749267578,1.7377063036,0,,,,,,,,,,,,,,
2008,3,7,12,30,365,498,798,285,719,909,0,37.6602306302,1011.3755493164,9.6770965696,29.7563973974,0.8765661818,0,294.7435302734,1.9228225946,0,,,,,,,,,,,,,,
2008,3,7,13,30,376,444,760,284,718,906,-1,37.9314264411,1010.4582519531,8.5712843624,30.174471532,0.8452649072,0,294.5230102539,2.1636452675,0,,,,,,,,,,,,,,
2008,3,7,14,30,337,436,686,273,689,825,-2,37.3434943268,1009.507019043,8.1575340176,36.9209870686,0.8134394019,0,295.012878418,2.4544327259,0,,,,,,,,,,,,,,
2008,3,7,15,30,315,365,563,249,626,673,-3,36.0819072438,1009.0484008789,8.1772143758,47.3530211658,0.7759004757,0,298.9188537598,2.6757879257,0,,,,,,,,,,,,,,
2008,3,7,16,30,235,314,395,209,509,467,-3,34.1390973614,1009.2126464844,8.7488522676,59.5448236227,0.7447496145,0,305.2089233398,2.7533874512,0,,,,,,,,,,,,,,
2008,3,7,17,30,145,130,184,141,304,232,-3,31.2577088381,1009.5216674805,10.3047814937,72.5869855457,0.7200402757,0,312.6815795898,2.6753752232,0,,,,,,,,,,,,,,
2008,3,7,18,30,5,0,5,23,18,24,-3,28.4792745302,1010.1531982422,12.4670685831,86.0528823878,0.7006319966,0,320.3910522461,2.6092867851,0,,,,,,,,,,,,,,
2008,3,7,19,30,0,0,0,0,0,0,-2,27.4773440083,1010.6262817383,13.5303294166,99.7156140993,0.6887709257,0,328.5840759277,2.4745976925,0,,,,,,,,,,,,,,
2008,3,7,20,30,0,0,0,0,0,0,-2,26.6056906087,1010.9750366211,14.4780536563,113.4054604307,0.6849921604,0,333.9437255859,2.2040977478,0,,,,,,,,,,,,,,
2008,3,7,21,30,0,0,0,0,0,0,-2,25.7909830098,1011.0187988281,15.4343001087,126.9446449134,0.6823725781,0,334.6672058105,1.8526306152,0,,,,,,,,,,,,,,
2008,3,7,22,30,0,0,0,0,0,0,-2,25.0065230412,1010.6733398438,16.4747102075,140.02083582,0.6820892793,0,329.6293029785,1.5545650721,0,,,,,,,,,,,,,,
2008,3,7,23,30,0,0,0,0,0,0,-1,24.2909878473,1010.3676147461,17.4698854851,151.8439882149,0.6817844532,0,319.9782714844,1.3765610456,0,,,,,,,,,,,,,,
2008,3,8,0,30,0,0,0,0,0,0,-1,23.5827135944,1009.7653808594,18.48961952,159.939348915,0.6814079971,0,309.841796875,1.3679521084,0,,,,,,,,,,,,,,
2008,3,8,1,30,0,0,0,0,0,0,-1,22.8925385079,1009.1909179688,19.547462444,159.2812819355,0.6831192375,0,303.6179199219,1.5135338306,0,,,,,,,,,,,,,,
2008,3,8,2,30,0,0,0,0,0,0,-1,22.2068415127,1008.826171875,20.9151119754,150.449728422,0.6902830883,0,309.3184204102,1.7148034573,0,,,,,,,,,,,,,,
2008,3,8,3,30,0,0,0,0,0,0,0,21.5553217373,1008.5098266602,22.5828587498,138.3796733078,0.7248212304,0,319.0501098633,1.93334198,0,,,,,,,,,,,,,,
2008,3,8,4,30,0,0,0,0,0,0,0,20.9309626065,1008.7732543945,24.428259884,125.2101610755,0.7686382665,0,328.4396972656,2.1057500839,0,,,,,,,,,,,,,,
2008,3,8,5,30,0,0,0,0,0,0,0,20.3566015529,1009.6583862305,26.246443627,111.6301580612,0.8149298304,0,336.7305603027,2.2165651321,0,,,,,,,,,,,,,,
2008,3,8,6,30,0,0,0,0,0,0,0,20.2291397372,1010.4074707031,26.9437033409,97.9229014772,0.8569765036,0,344.0846862793,2.269153595,0,,,,,,,,,,,,,,
2008,3,8,7,30,39,14,41,40,45,44,0,23.2655078619,1011.3553466797,22.4391866845,84.2583383073,0.8938165586,0,350.8659667969,2.1841087341,0,,,,,,,,,,,,,,
2008,3,8,8,30,154,238,233,151,333,261,0,27.1418723415,1011.8729248047,17.9121917741,70.8061407453,0.9212560991,0,353.1969299316,1.6024549007,0,,,,,,,,,,,,,,
2008,3,8,9,30,230,416,452,214,523,493,0,32.644550899,1012.2166137695,12.6580078028,57.8056339818,0.9223086682,0,358.7310791016,1.6298499107,0,,,,,,,,,,,,,,
2008,3,8,10,30,264,538,640,252,633,694,0,36.3665152262,1011.9128417969,9.9357867531,45.7162476329,0.9125687791,0,5.9727706909,1.6177831888,0,,,,,,,,,,,,,,
2008,3,8,11,30,307,544,750,275,693,839,0,38.2188551,1011.0523071289,8.6641429482,35.5359907613,0.8978567545,0,1.2334213257,1.615924716,0,,,,,,,,,,,,,,
2008,3,8,12,30,369,488,795,285,720,913,-1,39.2045922431,1010.0090332031,7.9039659486,29.3623320308,0.8870446929,0,354.2146911621,1.6834454536,0,,,,,,,,,,,,,,
2008,3,8,13,30,392,408,746,284,718,908,-1,39.3783754162,1008.7725830078,7.4955977276,29.8150191227,0.8775136233,0,349.1620788574,1.8099558353,0,,,,,,,,,,,,,,
2008,3,8,14,30,349,426,691,273,689,826,-2,38.8205301714,1008.1159057617,7.3538921821,36.6479864283,0.8719971793,0,342.4046325684,2.000685215,0,,,,,,,,,,,,,,
2008,3,8,15,30,280,539,647,249,624,673,-2,37.4605706761,1007.671081543,7.6574124844,47.1530429062,0.8740237764,0,337.8466491699,2.186259985,0,,,,,,,,,,,,,,
2008,3,8,16,30,239,295,390,208,507,467,-3,35.3386719689,1007.4105834961,8.4720745246,59.3927482177,0.8706242257,0,336.9336547852,2.3177478313,0,,,,,,,,,,,,,,
2008,3,8,17,30,143,197,203,141,303,232,-3,32.2871911681,1007.5377807617,10.1329141461,72.4643505583,0.8623489743,0,336.3137207031,2.3974916935,0,,,,,,,,,,,,,,
2008,3,8,18,30,5,0,5,23,19,25,-2,29.4663939766,1008.1820678711,12.1796370053,85.9468750905,0.8517851961,0,336.0534362793,2.5468857288,0,,,,,,,,,,,,,,
2008,3,8,19,30,0,0,0,0,0,0,-2,28.4471615919,1008.5861206055,13.0149779366,99.6159991811,0.8392975707,0,338.1842041016,2.6141695976,0,,,,,,,,,,,,,,
2008,3,8,20,30,0,0,0,0,0,0,-2,27.5345164222,1009.4602050781,13.7633816389,113.302272598,0.8258755937,0,343.1453857422,2.5872564316,0,,,,,,,,,,,,,,
2008,3,8,21,30,0,0,0,0,0,0,-2,26.6931879474,1009.7026367188,14.4517852881,126.8250789727,0.808460823,0,348.4811401367,2.4710292816,0,,,,,,,,,,,,,,
2008,3,8,22,30,0,0,0,0,0,0,-2,25.8750303561,1009.3003540039,15.0921181022,139.8641428338,0.7933306157,0,352.3942871094,2.3204352856,0,,,,,,,,,,,,,,
2008,3,8,23,30,0,0,0,0,0,0,-2,25.0944927208,1009.2678833008,15.6954041163,151.6117607835,0.780247933,0,355.5440673828,2.1921930313,0,,,,,,,,,,,,,,
2008,3,9,0,30,0,0,0,0,0,0,-2,24.350626754,1008.7051391602,16.1997289152,159.5852976741,0.7702972977,0,358.5835876465,2.0829024315,0,,,,,,,,,,,,,,
2008,3,9,1,30,0,0,0,0,0,0,-3,23.6098430626,1008.4164428711,16.6594244781,158.8963073092,0.7658056914,0,1.3443527222,1.9726048708,0,,,,,,,,,,,,,,
2008,3,9,2,30,0,0,0,0,0,0,-3,22.8813111781,1008.0033569336,17.2242253826,150.1394257096,0.7672610709,0,359.787322998,1.8366622925,0,,,,,,,,,,,,,,
2008,3,9,3,30,0,0,0,0,0,0,-3,22.227019701,1007.9622192383,17.8247975068,138.1237189808,0.7780785544,0,355.5816345215,1.7028093338,0,,,,,,,,,,,,,,
2008,3,9,4,30,0,0,0,0,0,0,-3,21.6047604839,1007.9732055664,18.5070664279,124.9825340918,0.7904161722,0,351.228302002,1.5984274149,0,,,,,,,,,,,,,,
2008,3,9,5,30,0,0,0,0,0,0,-3,21.0665152469,1008.3983154297,19.1741558019,111.415047915,0.8033252235,0,347.1543884277,1.5171948671,0,,,,,,,,,,,,,,
2008,3,9,6,30,0,0,0,0,0,0,-3,21.0625418105,1009.3040161133,19.2699929721,97.7098402931,0.8169352998,0,343.512878418,1.4551364183,0,,,,,,,,,,,,,,
2008,3,9,7,30,42,18,44,42,49,47,-3,24.0815435748,1010.0645141602,16.1074577111,84.0388459376,0.831259584,0,340.6213378906,1.429443121,0,,,,,,,,,,,,,,
2008,3,9,8,30,155,266,244,153,339,266,-3,27.9507585473,1010.8142089844,12.7986324759,70.5713926556,0.8451135658,0,355.5872192383,1.1955822706,0,,,,,,,,,,,,,,
2008,3,9,9,30,238,366,435,216,528,499,-2,33.0619807382,1011.2212524414,9.7891193938,57.5449125609,0.8545509988,0,8.7451782227,1.238322854,0,,,,,,,,,,,,,,
2008,3,9,10,30,269,523,637,253,636,700,-3,36.8930917798,1011.0690917969,7.8371242003,45.4154331589,0.8685121146,0,14.0946502686,1.3794499636,0,,,,,,,,,,,,,,
