Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,13719,-,-,India,23.95,71.15,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2001,1,5,13,30,140,835,705,164,837,730,-4,29.961032353725784,1011.9166870117188,10.47520069603783,47.502776190108214,0.6007567347165319,0.0,42.153804779052734,1.9011634588241577,0
2001,1,5,14,30,135,802,625,156,803,646,-4,29.533106655472125,1010.7282104492188,10.251995860748673,52.39966079148846,0.6028263419766828,0.0,41.69049072265625,1.9884449243545532,0
2001,1,5,15,30,133,703,480,139,729,498,-5,28.339167270356086,1010.524658203125,10.634938933174075,60.49055917222786,0.6062596205473468,0.0,42.12739562988281,2.0283849239349365,0
2001,1,5,16,30,139,439,285,109,584,303,-5,26.16992535212313,1010.4677124023438,11.893910590609226,70.68182587899632,0.6090826547333422,0.0,38.541221618652344,2.0770351886749268,0
2001,1,5,17,30,57,144,77,56,280,94,-5,22.591480022649762,1010.8482666015625,14.782657002598457,82.18859982378537,0.6132807096020803,0.0,27.427597045898438,2.3299427032470703,0
2001,1,5,18,30,0,0,0,0,0,0,-5,21.290627100959966,1011.3982543945312,15.968782309679447,94.52526768974171,0.6237383356616232,0.0,26.373889923095703,2.6527514457702637,0
2001,1,5,19,30,0,0,0,0,0,0,-5,20.401422635398205,1012.0209350585938,16.870988578253897,107.39411476261887,0.6396584888432684,0.0,30.636165618896484,2.7907676696777344,0
2001,1,5,20,30,0,0,0,0,0,0,-5,19.548620754086414,1012.2919311523438,17.836207826977237,120.6138167379581,0.6641260233774551,0.0,36.60458755493164,2.7680728435516357,0
2001,1,5,21,30,0,0,0,0,0,0,-5,18.7314257573766,1012.3259887695312,18.900123483889853,134.0663361829112,0.7098219598037554,0.0,42.633338928222656,2.706482172012329,0
2001,1,5,22,30,0,0,0,0,0,0,-5,17.937926193025362,1012.3192138671875,20.12062362307746,147.66974113369776,0.759977558670665,0.0,47.560062408447266,2.6612696647644043,0
2001,1,5,23,30,0,0,0,0,0,0,-5,17.16211165326348,1011.913330078125,21.54659796392125,161.35703656926995,0.8111918760773927,0.0,51.17058181762695,2.638690948486328,0
2001,1,6,0,30,0,0,0,0,0,0,-4,16.36774324467126,1011.6881103515625,23.433650253630365,174.97008383164714,0.8642217704237786,0.0,55.20876693725586,2.5404212474823,0
2001,1,6,1,30,0,0,0,0,0,0,-3,15.658436055462346,1011.1989135742188,25.665102867474214,170.93937742544128,0.9173332772912808,0.0,59.72747039794922,2.4031310081481934,0
2001,1,6,2,30,0,0,0,0,0,0,-3,15.020390742507175,1011.005615234375,27.75778239011203,157.25428570228098,0.968655130190008,0.0,62.2320671081543,2.2300145626068115,0
2001,1,6,3,30,0,0,0,0,0,0,-3,14.460912846369013,1010.634033203125,29.565980408222526,143.58251615190062,0.9978373812023014,0.0,59.599334716796875,1.9758919477462769,0
2001,1,6,4,30,0,0,0,0,0,0,-2,13.995686847082766,1011.109130859375,31.075148967790156,130.0135430505672,1.0272897768215807,0.0,57.19464111328125,1.7614930868148804,0
2001,1,6,5,30,0,0,0,0,0,0,-2,13.58843620458083,1011.3870239257812,32.24486496101775,116.61599643142867,1.0436473753005633,0.0,61.47510528564453,1.6491402387619019,0
2001,1,6,6,30,0,0,0,0,0,0,-2,13.231103780837486,1011.7720336914062,33.10776668409081,103.48005022872215,1.049193632550077,0.0,69.2911376953125,1.5799140930175781,0
2001,1,6,7,30,0,0,0,1,0,1,-2,14.450976552572854,1012.6470336914062,30.65764500924758,90.73450604037339,1.056320724145232,0.0,75.97019958496094,1.4559130668640137,0
2001,1,6,8,30,75,381,150,75,381,150,-2,18.018469574964797,1013.5874633789062,24.391658145716846,78.60097276640052,1.0709220757372737,0.0,81.4471664428711,1.1329084634780884,0
2001,1,6,9,30,118,617,356,118,617,356,-2,22.010085249371116,1014.067626953125,18.782249839771286,67.4100475647057,1.0909204158240948,0.0,86.76200103759766,0.6343823075294495,0
2001,1,6,10,30,143,735,536,143,735,536,-3,26.899678814709773,1013.6469116210938,13.797924763600117,57.73033645465172,1.1049837260973405,0.0,62.488853454589844,0.043630555272102356,0
2001,1,6,11,30,157,794,663,157,794,663,-2,30.113423178713788,1012.4684448242188,12.17960065219059,50.45010555692367,1.1136094839584216,0.0,259.6082763671875,0.7717603445053101,0
2001,1,6,12,30,163,819,725,163,819,725,-1,31.085466278212664,1011.5005493164062,11.923559708562644,46.712279506304554,1.1109966987140343,0.0,267.119873046875,1.3440263271331787,0
2001,1,6,13,30,162,815,715,162,815,715,-1,31.009312172814305,1010.19091796875,12.1217449671947,47.3663067659906,1.1038901045651428,0.0,275.8083190917969,1.8409149646759033,0
2001,1,6,14,30,154,782,633,154,782,633,-1,30.249187465946818,1009.7035522460938,12.689889492964976,52.24719248727008,1.0924200068718062,0.0,283.3397216796875,2.171875476837158,0
2001,1,6,15,30,137,710,489,137,710,489,-1,28.787813123078706,1009.4616088867188,13.708103788086277,60.33464617926896,1.0706084263970748,0.0,293.6756591796875,2.41642165184021,0
2001,1,6,16,30,108,567,298,108,567,298,-1,26.60312740292983,1009.9277954101562,15.247875291222238,70.52893083978698,1.0473954355313386,0.0,305.88043212890625,2.63968825340271,0
2001,1,6,17,30,58,204,87,56,272,93,-2,23.202282362620906,1010.2328491210938,17.930923526647618,82.04121820991037,1.0173993585608359,0.0,320.8397216796875,3.0053091049194336,0
2001,1,6,18,30,0,0,0,0,0,0,-3,21.622721338458632,1010.5193481445312,18.62882421482689,94.38401254979762,0.9745590894394269,0.0,333.2496337890625,3.3837366104125977,0
2001,1,6,19,30,0,0,0,0,0,0,-4,20.607001757700004,1010.9641723632812,18.526398581788733,107.25893145300014,0.9359391002425008,0.0,341.7186279296875,3.5260009765625,0
2001,1,6,20,30,0,0,0,0,0,0,-5,19.664061714316404,1011.0966796875,18.380337470085617,120.48435674747779,0.905925145552475,0.0,348.8876647949219,3.4345836639404297,0
2001,1,6,21,30,0,0,0,0,0,0,-5,18.788592880967144,1011.2300415039062,18.273501758416195,133.94209137550496,0.885946639820042,0.0,354.9532775878906,3.307076930999756,0
2001,1,6,22,30,0,0,0,0,0,0,-6,18.038086961289537,1011.1085815429688,18.188667096577902,147.5498723978125,0.8804057491196892,0.0,358.041259765625,3.2763590812683105,0
2001,1,6,23,30,0,0,0,0,0,0,-7,17.309677323295602,1011.212890625,18.314343420370264,161.23927846397942,0.8782208355094556,0.0,0.657806396484375,3.2535109519958496,0
