Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,13719,-,-,India,23.95,71.15,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2011,1,1,0,30,0,0,0,0,0,0,0,13.407774358946085,1013.3218383789062,41.11547289384796,175.69702225528562,0.8337016938044057,0.0,357.233642578125,4.948215007781982,0
2011,1,1,1,30,0,0,0,0,0,0,0,12.667097663310642,1013.0014038085938,43.708488235926104,170.42675522571756,0.8452860161729472,0.0,359.32159423828125,4.934929847717285,0
2011,1,1,2,30,0,0,0,0,0,0,0,11.9892811708512,1012.2965698242188,46.21683566891334,156.7288737228396,0.8547386080195786,0.0,358.6609191894531,4.914612293243408,0
2011,1,1,3,30,0,0,0,0,0,0,0,11.396190750772064,1012.085693359375,48.438741102590086,143.08092988080884,0.849241905090226,0.0,357.3436279296875,4.9075164794921875,0
2011,1,1,4,30,0,0,0,0,0,0,0,10.846051699946486,1011.9019165039062,50.53481233117536,129.54640332898754,0.8380660066720182,0.0,357.23773193359375,4.8772053718566895,0
2011,1,1,5,30,0,0,0,0,0,0,2,9.882943154193526,1011.6431884765625,59.65541246068615,116.21281644989438,0.6840140940224733,0.0,55.05244064331055,2.878727436065674,0
2011,1,1,6,30,0,0,0,0,0,0,2,9.488931760742219,1012.4891357421875,61.321172780533196,103.12880780437669,0.6927305535355343,0.0,59.974754333496094,2.7127764225006104,0
2011,1,1,7,30,0,0,0,1,0,1,3,10.58862754567258,1013.2789916992188,62.80282467707654,90.44806943033878,0.6969270899321811,0.0,65.5379409790039,2.5407931804656982,0
2011,1,1,8,30,78,327,144,77,398,157,4,13.60888927823828,1013.8173828125,53.544176634067206,78.40158289688094,0.6974186965133261,0.0,71.06010437011719,2.1488256454467773,0
2011,1,1,9,30,124,595,354,119,637,365,5,16.743413888287705,1014.451904296875,47.522258981206924,67.3252919357472,0.6959010030034004,0.0,72.71284484863281,1.5498650074005127,0
2011,1,1,10,30,130,744,527,143,754,545,6,20.9656310693033,1013.9744873046875,39.550912105838336,57.79911833800445,0.6984209377076697,0.0,62.62754440307617,1.3678953647613525,0
2011,1,1,11,30,150,772,639,157,813,672,4,24.15677807314222,1013.0639038085938,27.227847530156836,50.714821403011406,0.7035316413869215,0.0,47.761932373046875,1.8682575225830078,0
2011,1,1,12,30,161,806,709,163,836,731,3,25.132604660834772,1011.9861450195312,25.14929409509168,47.19221775399904,0.7108192159058012,0.0,36.09051513671875,2.04811429977417,0
2011,1,1,13,30,152,794,684,161,830,717,3,25.282594714623315,1011.0165405273438,24.474985404680837,48.0246091114314,0.7156466830450036,0.0,28.280227661132812,2.335442543029785,0
2011,1,1,14,30,153,795,631,153,795,631,3,24.75333479877571,1010.4815673828125,24.564416648510033,53.006725637626324,0.7147955484681292,0.0,22.719520568847656,2.649573564529419,0
